College Name,Genders Accepted,Campus Size,Total Student Enrollments,Total Faculty,Established Year,Rating,University,Facilities,City,State,Country,College Type,Average Fees,cutoff,Branch,Course
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,Ph.D,Electrical and Electronics Engineering
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,Ph.D,Civil Engineering
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,MS,Mathematics
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,MS,Physics
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,Ph.D,Biotechnology
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,Ph.D,Mathematics
Mepco Schlenk Engineering College,Co-Ed,195 Acres,3841,248,1984,3.14,"Anna University, Chennai","Boys Hostel, Girls Hostel, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Alumni Associations, Guest Room, Banks Facilities",Melamattur,Tamil Nadu,India,Private,155000,176,Ph.D,Physics
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,B.E,Electronics and Communication Engineering
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,B.E,Mechanical Engineering
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,B.Tech,Information Technology
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,B.E,Computer Science and Engineering
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,B.E,Electrical and Electronics Engineering
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,MBA,No Specialization
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,B.E,Electronics and Instrumentation Engineering
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,B.E,Civil Engineering
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,B.E,Computer Science and Business System
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,B.E,Instrumentation and Control Engineering
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,B.E,Production Engineering
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,ME,CAD CAM
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,ME,Communication System
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,ME,Computer Network Engineering
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,ME,Computer Science and Engineering
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,ME,Embedded Systems Technology
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,ME,Power Electronics and Drives
Sri Sai Ram Engineering College,Co-Ed,40 Acres,4301,370,1995,3.37,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations, Banks Facilities",Chennai,Tamil Nadu,India,Private,147777.7778,183,ME,VLSI Design
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,B.E,Electrical and Electronics Engineering
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,B.E,Mechanical Engineering
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,B.E,Civil Engineering
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,B.E,Civil Engineering
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,B.E,Computer Science and Engineering
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,B.E,Electrical and Electronics Engineering Part Time
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,B.E,Electronics and Communication Engineering
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,B.E,Electronics and Communication Engineering Part Time
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,B.E,Mechanical Engineering Part Time
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,ME,Computer Aided Design
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,ME,Environmental Engineering
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,ME,Manufacturing Engineering
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,ME,Optical Communication Engineering
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,ME,Power Electronics and Drives
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,ME,Structural Engineering
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,B.E,Electrical and Electronics Engineering Lateral Entry
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,B.E,Mechanical Engineering Lateral Entry
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,B.E,Civil Engineering
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,B.E,Computer Science and Engineering
Alagappa Chettiar College of Engineering and Technology,Co-Ed,144 Acres,1916,80,1952,,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Laboratories, Alumni Associations, Banks Facilities",Karaikudi,Tamil Nadu,India,Public/Government,23657.27273,179,B.E,Electronics and Communication Engineering Lateral Entry
RMK Engineering College,Co-Ed,60 Acres,3249,199,1995,3.52,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations",Tiruvallur,Tamil Nadu,India,Private,211428.5714,161,B.E,Computer Science and Engineering
RMK Engineering College,Co-Ed,60 Acres,3249,199,1995,3.52,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations",Tiruvallur,Tamil Nadu,India,Private,211428.5714,161,B.E,Electronics and Communication Engineering
RMK Engineering College,Co-Ed,60 Acres,3249,199,1995,3.52,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations",Tiruvallur,Tamil Nadu,India,Private,211428.5714,161,B.E,Electrical and Electronics Engineering
RMK Engineering College,Co-Ed,60 Acres,3249,199,1995,3.52,"Anna University, Chennai","Boys Hostel, Girls Hostel, Gym, Library, Sports, Cafeteria, Auditorium, Medical/Hospital, Wifi, IT Infrastructure, Transport, Alumni Associations",Tiruvallur,Tamil Nadu,India,Private,211428.5714,161,B.E,Mechanical Engineering
